Dataset,Run_ID,Variant,Model,Number_Users,Number_Items,Number_Interactions,Density,Sparsity,Avg_User_Degree,Avg_Item_Degree,rmse_mean,Precision@10_mean,Recall@10_mean,NDCG@10_mean,MRR@10_mean,Coverage@10_mean,CatalogItems_mean,UniqueRecItems@10_mean,ItemCV@10_mean,UserCoverage@10_mean,FixedEval_mean,FixedEvalUsers_mean,FixedEvalCandidates_mean,EEL@10_mean,RecGini_mean,RecEntropy_mean,1-Gini@10_mean,ARP@10_mean,APLT@10_mean,LTShare@10_mean,EPC@10_mean,EFD@10_mean,EPC_rel@10_mean,EFD_rel@10_mean,ILS_mean,Diversity_mean
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed42,LightGCN,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.0116552399608227,0.116552399608227,0.0675700387588894,0.0527353357275003,0.59499329459097,2237,1331,3.60003097417681,0.116552399608227,1,5105,5110105,0.00564303294846903,0.885339586752951,8.25591254787938,0.114660413247049,7650.44007182501,4.25199247774425e-05,0.00789422135161606,0.969173212117528,9.11361092728577,0.0140865871666633,0.12221271250698,0.071256551896014,0.928743448103986
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed42,MultiVAE,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.0112569376428338,0.112569376428338,0.0637456137286489,0.0488985018319005,0.360154969453137,2237,805.666666666667,4.01972790252051,0.112569376428338,1,5105,5110105,0.00668231142189843,0.925717920977272,7.74440169147912,0.0742820790227278,8068.13894874306,3.92765085318528e-05,0.00965719882468168,0.968154722578089,8.96564017862149,0.0132858239582127,0.113895844303059,0.0773794880376537,0.922620511962346
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed42,NeuMF,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.00911524649036892,0.0911524649036892,0.0517615284300875,0.0399423482528282,0.950976009536582,2237,2127.33333333333,2.05670507040539,0.0911524649036892,1,5105,5110105,0.00426331842580149,0.67413116681995,9.76834137776469,0.32586883318005,5081.83623245184,0.000287175324940967,0.0547633039503755,0.980619423012522,10.1653229728252,0.0108325179968638,0.0970862686040403,0.0511756214117652,0.948824378588235
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed43,BPR,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.0113026444662096,0.113026444662096,0.0644952899320181,0.0498461929118149,0.602741767247802,2237,1348.33333333333,3.56562757297347,0.113026444662096,1,5105,5110105,0.00548017042615972,0.883417909491461,8.27207629491437,0.116582090508539,7376.00715638263,0.000115370062513008,0.0284035259549461,0.97093978108208,9.29165741863264,0.0134627274252269,0.117420575407563,0.0724610617263549,0.927538938273645
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed43,ItemKNN,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.0155337904015671,0.155337904015671,0.0880046521035896,0.0677086734138644,0.566830576665177,2237,1268,3.67232758095885,0.155337904015671,1,5105,5110105,0.00566175935746559,0.895292185516715,8.14586472205024,0.104707814483285,7290.36912830558,0.000138367453946879,0.0314789422135162,0.971716949263845,9.3000975580281,0.0185448968345148,0.168241151218179,0.0727593856648693,0.92724061433513
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed43,LightGCN,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.0116552399608227,0.116552399608227,0.0675700387588894,0.0527353357275003,0.59499329459097,2237,1331,3.60003097417681,0.116552399608227,1,5105,5110105,0.00564303294846903,0.885339586752951,8.25591254787938,0.114660413247049,7650.44007182501,4.25199247774425e-05,0.00789422135161606,0.969173218157897,9.11361190504248,0.0140865871666633,0.12221271250698,0.071256551896014,0.928743448103986
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed43,MultiVAE,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.0112569376428338,0.112569376428338,0.0637456137286489,0.0488985018319005,0.360154969453137,2237,805.666666666667,4.01972790252051,0.112569376428338,1,5105,5110105,0.00668231142189843,0.925717920977272,7.74440169147912,0.0742820790227278,8068.13894874306,3.92765085318528e-05,0.00965719882468168,0.968154722578089,8.96564017862149,0.0132858239582127,0.113895844303059,0.0773794880376537,0.922620511962346
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed43,NeuMF,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.00911524649036892,0.0911524649036892,0.0517615284300875,0.0399423482528282,0.950976009536582,2237,2127.33333333333,2.05670507040539,0.0911524649036892,1,5105,5110105,0.00426331842580149,0.67413116681995,9.76834137776469,0.32586883318005,5081.83623245184,0.000287175324940967,0.0547633039503755,0.980619423012522,10.1653229728252,0.0108325179968638,0.0970862686040403,0.0511756214117652,0.948824378588235
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed44,BPR,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.0113026444662096,0.113026444662096,0.0644952899320181,0.0498461929118149,0.602741767247802,2237,1348.33333333333,3.56562757297347,0.113026444662096,1,5105,5110105,0.00548017042615972,0.883417909491461,8.27207629491437,0.116582090508539,7376.00715638263,0.000115370062513008,0.0284035259549461,0.97093978108208,9.29165741863264,0.0134627274252269,0.117420575407563,0.0724610617263549,0.927538938273645
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed44,ItemKNN,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.0155337904015671,0.155337904015671,0.0880046521035896,0.0677086734138644,0.566830576665177,2237,1268,3.67232758095885,0.155337904015671,1,5105,5110105,0.00566175935746559,0.895292185516715,8.14586472205024,0.104707814483285,7290.36912830558,0.000138367453946879,0.0314789422135162,0.971716949263845,9.3000975580281,0.0185448968345148,0.168241151218179,0.0727593856648693,0.92724061433513
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed44,LightGCN,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.0116552399608227,0.116552399608227,0.0675700387588894,0.0527353357275003,0.59499329459097,2237,1331,3.60003097417681,0.116552399608227,1,5105,5110105,0.00564303294846903,0.885339586752951,8.25591254787938,0.114660413247049,7650.44007182501,4.25199247774425e-05,0.00789422135161606,0.969173218084059,9.11361167341045,0.0140865871666633,0.12221271250698,0.071256551896014,0.928743448103986
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed44,MultiVAE,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.0112569376428338,0.112569376428338,0.0637456137286489,0.0488985018319005,0.360154969453137,2237,805.666666666667,4.01972790252051,0.112569376428338,1,5105,5110105,0.00668231142189843,0.925717920977272,7.74440169147912,0.0742820790227278,8068.13894874306,3.92765085318528e-05,0.00965719882468168,0.968154722578089,8.96564017862149,0.0132858239582127,0.113895844303059,0.0773794880376537,0.922620511962346
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed44,NeuMF,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.00911524649036892,0.0911524649036892,0.0517615284300875,0.0399423482528282,0.950976009536582,2237,2127.33333333333,2.05670507040539,0.0911524649036892,1,5105,5110105,0.00426331842580149,0.67413116681995,9.76834137776469,0.32586883318005,5081.83623245184,0.000287175324940967,0.0547633039503755,0.980619423012522,10.1653229728252,0.0108325179968638,0.0970862686040403,0.0511756214117652,0.948824378588235
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed42,BPR,169138,10416,775231,0.000440036770708633,0.999559963229291,4.58342300370112,74.4269393241167,,0.0117531831537708,0.117531831537708,0.0682598650251743,0.0533082256735538,0.106541499031441,2237,238.333333333333,6.30216596360763,0.117531831537708,1,5105,5110105,0.00812238929615425,0.976525181003677,6.10765612392837,0.0234748189963228,2279.54133202742,1.56270296640638e-06,0.000626836434867777,0.985098566387611,8.37848754450109,0.0147352596388554,0.120211545346011,0.216368353259671,0.783631646740328
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed42,ItemKNN,169138,10416,775231,0.000440036770708633,0.999559963229291,4.58342300370112,74.4269393241167,,0.0147502448579824,0.147502448579824,0.0810442223576601,0.0609599987562769,0.51184622261958,2237,1145,4.09345566303141,0.147502448579824,1,5105,5110105,0.0058741632332586,0.90984863682949,7.88720974766834,0.0901513631705096,1709.23439764936,7.47029910502461e-05,0.0364740450538688,0.9892125930082,9.10731664219514,0.0175664019678049,0.152257890126505,0.183219971036847,0.816780028963153
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed42,LightGCN,169138,10416,775231,0.000440036770708633,0.999559963229291,4.58342300370112,74.4269393241167,,0.0105060398302318,0.105060398302318,0.0597071729313518,0.0459999015385891,0.0941737445984205,2237,210.666666666667,6.18058476483122,0.105060398302318,1,5105,5110105,0.00827734559977102,0.975921946674552,6.16001978120231,0.0240780533254484,2123.3656676461,1.09830782728626e-07,0.000117531831537708,0.986357189625571,8.48348408568723,0.0128972158274419,0.105913141205358,0.202855451516789,0.797144548483211
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed42,MultiVAE,169138,10416,775231,0.000440036770708633,0.999559963229291,4.58342300370112,74.4269393241167,,0.0118119490695397,0.118119490695397,0.0672650022006743,0.0518523441589063,0.12621069885263,2237,282.333333333333,5.15315026228861,0.118119490695397,1,5105,5110105,0.00803003395370537,0.965190484259067,6.70523436349088,0.0348095157409334,1982.13211230819,7.53694788739039e-06,0.00319947763630428,0.987343043652939,8.66182164669125,0.0145374387810469,0.120118291716477,0.200758294830584,0.799241705169416
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed42,NeuMF,169138,10416,775231,0.000440036770708633,0.999559963229291,4.58342300370112,74.4269393241167,,0.00904995102840352,0.0904995102840353,0.0508245162857691,0.0388721245381383,0.914468782595738,2237,2045.66666666667,2.36128977909592,0.0904995102840353,1,5105,5110105,0.00439940060907816,0.71932500779704,9.50254622824783,0.28067499220296,1216.66721514855,0.000263125865584152,0.105537055174665,0.992213394568305,9.89512608790323,0.0109999717190246,0.0947385552190135,0.124473470415448,0.875526529584551
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed43,BPR,168845,10378,775231,0.000442414406094309,0.999557585593906,4.59137670644674,74.6994603969936,,0.0123930786810317,0.123930786810317,0.0712220541889229,0.0552433810612067,0.0722694084339145,2237,161.666666666667,7.37690543105968,0.123930786810317,1,5105,5110105,0.00837885750244174,0.983363014017465,5.5784191108221,0.0166369859825348,2504.10209598433,2.06507605730226e-07,0.000137120470127326,0.983588081399707,8.19811017001476,0.015372049203471,0.124989771117634,0.234678215477178,0.765321784522822
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed43,ItemKNN,168845,10378,775231,0.000442414406094309,0.999557585593906,4.59137670644674,74.6994603969936,,0.0145935357492654,0.145935357492654,0.0812463612190129,0.0617271427016775,0.518551631649531,2237,1160,4.10190826746041,0.145935357492654,1,5105,5110105,0.00581870823874757,0.909277930557054,7.88892519413443,0.0907220694429457,1705.08242899119,7.77879774285585e-05,0.0368854064642507,0.989217175520923,9.10762769380563,0.0176099594062682,0.152418568504554,0.183625186766372,0.816374813233628
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed43,LightGCN,168845,10378,775231,0.000442414406094309,0.999557585593906,4.59137670644674,74.6994603969936,,0.0107215148547176,0.107215148547176,0.0601190071234089,0.0459045235245039,0.100283117270153,2237,224.333333333333,5.93333056466166,0.107215148547176,1,5105,5110105,0.00823533607822702,0.974086084637996,6.27057081468644,0.0259139153620042,2103.36345412994,1.13695198660462e-07,0.000117531831537708,0.986444840553439,8.49787403130581,0.0129923687128238,0.107036435758868,0.203445502911141,0.796554497088859
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed43,MultiVAE,168845,10378,775231,0.000442414406094309,0.999557585593906,4.59137670644674,74.6994603969936,,0.012033953640222,0.12033953640222,0.0686322886564691,0.0529570811892066,0.124571598867531,2237,278.666666666667,5.14921511269453,0.12033953640222,1,5105,5110105,0.00802907000295915,0.964923955013515,6.71658930075676,0.0350760449864848,1991.64731962129,8.22750130446434e-06,0.00259875938622266,0.987215658100614,8.65045380787061,0.014832552347942,0.122547840505181,0.199945998615078,0.800054001384922
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed43,NeuMF,168845,10378,775231,0.000442414406094309,0.999557585593906,4.59137670644674,74.6994603969936,,0.0095592556317336,0.0955925563173359,0.0527653070767541,0.0399008649057621,0.904336164506035,2237,2023,2.48765636784423,0.0955925563173359,1,5105,5110105,0.00443902094468638,0.739986307509485,9.38728839500262,0.260013692490515,1262.35031668299,0.000240430559236305,0.0957884427032321,0.991900528989737,9.80070917592845,0.011423641472418,0.0982975747761093,0.129077981587102,0.870922018412898
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed44,BPR,168780,10422,775231,0.00044071626582078,0.999559283734179,4.59314492238417,74.3840913452312,,0.0120013059092393,0.120013059092393,0.0696918721562888,0.0544517513175692,0.0938757264193116,2237,210,6.85580785192202,0.120013059092393,1,5105,5110105,0.00820785271091305,0.980392919893634,5.84767835791338,0.0196070801063663,2407.99740777016,1.21060448130826e-06,0.000339536402220046,0.984180070825103,8.2730093994015,0.0150417303305059,0.12236429305806,0.224964893641588,0.775035106358412
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed44,ItemKNN,168780,10422,775231,0.00044071626582078,0.999559283734179,4.59314492238417,74.3840913452312,,0.0144760039177277,0.144760039177277,0.0809030600812223,0.0615185081541595,0.518104604380867,2237,1159,4.13564928988508,0.144760039177277,1,5105,5110105,0.00580269158173973,0.910115609745592,7.8716719078403,0.0898843902544075,1717.00428991185,7.61641854260322e-05,0.0364936336924584,0.989155771116259,9.10079411705343,0.017533557458181,0.151524370366455,0.183936608667857,0.816063391332143
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed44,LightGCN,168780,10422,775231,0.00044071626582078,0.999559283734179,4.59314492238417,74.3840913452312,,0.0104342148220699,0.104342148220699,0.0588570531499601,0.0451100435821298,0.096259871852183,2237,215.333333333333,6.00325668253277,0.104342148220699,1,5105,5110105,0.00827639511815366,0.974845566891977,6.22816949327089,0.0251544331080235,2128.50748285994,2.27864836459395e-07,0.000130590923930787,0.98630513181004,8.48336224131486,0.0127146581454984,0.10439478056832,0.204927573448599,0.795072426551401
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed44,MultiVAE,168780,10422,775231,0.00044071626582078,0.999559283734179,4.59314492238417,74.3840913452312,,0.0116487104146262,0.116487104146262,0.067005955689462,0.0520274759158207,0.126955744300402,2237,284,5.14610967210002,0.116487104146262,1,5105,5110105,0.00803300495477522,0.964774233715972,6.72920040985734,0.0352257662840285,1990.07190989226,1.04622840584519e-05,0.00379366634018936,0.987256241659797,8.65812385034971,0.0144788972593711,0.119425039565684,0.199296082352703,0.800703917647297
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p10_seed44,NeuMF,168780,10422,775231,0.00044071626582078,0.999559283734179,4.59314492238417,74.3840913452312,,0.00847535096310806,0.0847535096310806,0.0468010442765213,0.03534689509714,0.936820146028908,2237,2095.66666666667,2.06373972725907,0.0847535096310806,1,5105,5110105,0.00432588923443322,0.67729630669074,9.74705392102524,0.32270369330926,1095.72384590271,0.000315231639147559,0.127985634998368,0.993062338474836,10.116154904987,0.0101375346326963,0.0882509931098006,0.114833653112131,0.885166346887869
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed42,BPR,248551,11620,1226805,0.000424770056749782,0.99957522994325,4.93582805943247,105.577022375215,,0.0123212536728697,0.123212536728697,0.0701396674539273,0.0541258699583871,0.136343316942333,2237,305,6.91263140581246,0.123212536728697,1,5105,5110105,0.0078753201448026,0.980119741427593,5.85382702683817,0.0198802585724074,3928.31545543585,6.24011538951317e-06,0.00357166176950702,0.98228357905751,8.24978684237705,0.015098856818482,0.122536271332305,0.146254461887127,0.853745538112873
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed42,ItemKNN,248551,11620,1226805,0.000424770056749782,0.99957522994325,4.93582805943247,105.577022375215,,0.0143780607247796,0.143780607247796,0.0797351162154132,0.0603506521772927,0.501117568171658,2237,1121,3.92982415891063,0.143780607247796,1,5105,5110105,0.00592471429332493,0.905183423475766,7.98579566928359,0.094816576524234,2656.61149853085,7.15986832458943e-05,0.0354946131243879,0.988592983345659,9.18211983304997,0.0172545082087607,0.149927913112529,0.119736564765432,0.880263435234568
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed42,LightGCN,248551,11620,1226805,0.000424770056749782,0.99957522994325,4.93582805943247,105.577022375215,,0.0106953966699314,0.106953966699314,0.0612116840150086,0.0473866527784256,0.200417225450752,2237,448.333333333333,4.66483424263261,0.106953966699314,1,5105,5110105,0.00764004838611515,0.953911491519648,7.1192971088464,0.046088508480352,2948.25670257917,4.39059816425524e-06,0.0015932092719556,0.986918727697632,8.76849308703343,0.0132089265340295,0.109908657111137,0.122618538932003,0.877381461067997
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed42,MultiVAE,248551,11620,1226805,0.000424770056749782,0.99957522994325,4.93582805943247,105.577022375215,,0.0116356513222331,0.116356513222331,0.0638305596993355,0.0478988594022874,0.194158843689465,2237,434.333333333333,4.41863612870688,0.116356513222331,1,5105,5110105,0.00765410294039718,0.948904465033246,7.26442918181692,0.0510955349667539,2910.77552726086,4.20830408329235e-06,0.00206986614430297,0.987340873461909,8.81551891851646,0.013780764606501,0.115105501238125,0.123532728935639,0.876467271064361
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed42,NeuMF,248551,11620,1226805,0.000424770056749782,0.99957522994325,4.93582805943247,105.577022375215,,0.00822069866144303,0.0822069866144303,0.0441008466909268,0.0326310961864341,0.931157800625838,2237,2083,2.00429937106358,0.0822069866144303,1,5105,5110105,0.00434106093749931,0.694584682770417,9.71512278696069,0.305415317229583,1744.67725106105,0.000205669986952329,0.0825073457394711,0.992605417985351,10.0859735782122,0.00953418301995569,0.083211717168134,0.0777905335191167,0.922209466480883
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed43,BPR,248244,11572,1226805,0.000427059465199636,0.9995729405348,4.94193213129018,106.014949879018,,0.0119098922624878,0.119098922624878,0.0687998922068532,0.053556892557872,0.138429444196096,2237,309.666666666667,6.65728603137393,0.119098922624878,1,5105,5110105,0.0078628035291439,0.978275764890176,5.99531269509454,0.0217242351098244,3828.33808031342,8.32273981934987e-06,0.00585047339209925,0.98274945003973,8.3149337571811,0.01480952041375,0.120255392719139,0.14320755986678,0.85679244013322
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed43,ItemKNN,248244,11572,1226805,0.000427059465199636,0.9995729405348,4.94193213129018,106.014949879018,,0.014515181194907,0.14515181194907,0.0808917169023785,0.0614274054381792,0.507375949932946,2237,1135,3.89512119986153,0.14515181194907,1,5105,5110105,0.00590097529019827,0.904723734083097,8.00012757918637,0.0952762659169031,2645.91412340842,6.93496187569576e-05,0.0352791380999021,0.988619719898555,9.18519406604668,0.0175066871661642,0.15244700661305,0.119202800097802,0.880797199902198
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed43,LightGCN,248244,11572,1226805,0.000427059465199636,0.9995729405348,4.94193213129018,106.014949879018,,0.0104276852758733,0.104276852758733,0.0582793856691555,0.0443882177966409,0.194605870958128,2237,435.333333333333,4.71211598474014,0.104276852758733,1,5105,5110105,0.00768463756623855,0.955035133891411,7.08116271041303,0.0449648661085886,2947.971237349,3.3137823580439e-06,0.00103166829905322,0.986911987046405,8.766148527531,0.0125734347226161,0.10459663241634,0.123140073712876,0.876859926287124
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed43,MultiVAE,248244,11572,1226805,0.000427059465199636,0.9995729405348,4.94193213129018,106.014949879018,,0.0111067580803134,0.111067580803134,0.0621730094053801,0.0473497038384404,0.208314707197139,2237,466,4.40104954425456,0.111067580803134,1,5105,5110105,0.00755234482382953,0.948439358189642,7.27863934599643,0.0515606418103575,2867.35084557623,7.00085630562866e-06,0.00334965719882468,0.987490903357654,8.85162668396067,0.0134201514735785,0.11197839183879,0.122837447075533,0.877162552924467
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed43,NeuMF,248244,11572,1226805,0.000427059465199636,0.9995729405348,4.94193213129018,106.014949879018,,0.00850146914789422,0.0850146914789422,0.0474436801976454,0.0361739191269064,0.927283564297422,2237,2074.33333333333,2.05812531218935,0.0850146914789422,1,5105,5110105,0.00435923890991329,0.701472265263585,9.67103243640461,0.298527734736415,1780.44062030689,0.00019631453184252,0.0806333659810643,0.992396217968432,10.0440995135911,0.0102502346512613,0.0886466268454704,0.078864327653972,0.921135672346028
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed44,BPR,248230,11625,1226805,0.000425136417448438,0.999574863582552,4.94221085283809,105.531612903226,,0.0119294809010774,0.119294809010774,0.0702337362399684,0.0553586845555504,0.140664580539413,2237,314.666666666667,6.55180143155302,0.119294809010774,1,5105,5110105,0.00781835199738328,0.977109775331904,6.06058675188391,0.0228902246680963,3777.06761998041,1.23327558525666e-05,0.0093437806072478,0.982973920657516,8.35697535491667,0.0151219199967128,0.123168237113927,0.143302780637787,0.856697219362213
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed44,ItemKNN,248230,11625,1226805,0.000425136417448438,0.999574863582552,4.94221085283809,105.531612903226,,0.0146914789422135,0.146914789422135,0.0811514755289712,0.0612303530618908,0.494859186410371,2237,1107,3.91364052716552,0.146914789422135,1,5105,5110105,0.00594435323435669,0.905278468215709,7.98816380462967,0.0947215317842914,2647.06001958864,6.95176808820268e-05,0.0360235063663076,0.988622594407528,9.19029357669747,0.0175644642617861,0.153068221710436,0.119658668054621,0.880341331945379
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed44,LightGCN,248230,11625,1226805,0.000425136417448438,0.999574863582552,4.94221085283809,105.531612903226,,0.0104146261834802,0.104146261834802,0.0589007574276589,0.0452826360710788,0.192966770973029,2237,431.666666666667,4.72176793894962,0.104146261834802,1,5105,5110105,0.00769374227000394,0.955454367535183,7.0696186046776,0.0445456324648171,2950.40578517793,4.09925264201079e-06,0.00120796604635978,0.98698534853918,8.76901036086382,0.0127076045627467,0.105702058709071,0.123379284496844,0.876620715503156
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed44,MultiVAE,248230,11625,1226805,0.000425136417448438,0.999574863582552,4.94221085283809,105.531612903226,,0.0115050603983023,0.115050603983023,0.0644531860067019,0.049173934673445,0.22336462524214,2237,499.666666666667,4.14214335854885,0.115050603983023,1,5105,5110105,0.00746572261825525,0.942442263356084,7.44362883585068,0.0575577366439159,2766.69939928175,7.50113325026176e-06,0.00345412993796931,0.98795806540773,8.9141799556654,0.0139174067980775,0.116576339932201,0.120491666598969,0.879508333401031
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p25_seed44,NeuMF,248230,11625,1226805,0.000425136417448438,0.999574863582552,4.94221085283809,105.531612903226,,0.00795298726738492,0.0795298726738492,0.0426271930407459,0.0315432530613725,0.927134555207868,2237,2074,1.98620748369223,0.0795298726738492,1,5105,5110105,0.00434000108135936,0.693108836034657,9.71977156513367,0.306891163965343,1716.46561540973,0.000200802098197203,0.0789879203395364,0.992737675742333,10.1040676374514,0.00921419453464824,0.0799275071751287,0.0771230582081751,0.922876941791825
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed42,BPR,278214,11941,1979429,0.000595827096813622,0.999404172903186,7.11477136305146,165.767439912905,,0.0118250081619327,0.118250081619327,0.0687024468554946,0.0537047660505055,0.295932051855163,2237,662,5.07083170392855,0.118250081619327,1,5105,5110105,0.00689214865432698,0.955603890348533,6.99687594388302,0.0443961096514672,5229.24788769181,4.66356969333627e-05,0.0207900750897813,0.979042012031915,8.77300185609706,0.0146521780403439,0.121903153727835,0.094119534886791,0.905880465113209
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed42,ItemKNN,278214,11941,1979429,0.000595827096813622,0.999404172903186,7.11477136305146,165.767439912905,,0.0148090107737512,0.148090107737512,0.0833483871000138,0.0635671532733237,0.522127849798838,2237,1168,3.76659760093601,0.148090107737512,1,5105,5110105,0.00582087124450151,0.901021315013203,8.07097178277961,0.0989786849867972,4198.90135161606,8.25165640220001e-05,0.0311851126346719,0.98376970117443,9.23862039823912,0.0179001410616374,0.157701936734409,0.0847189827167492,0.915281017283251
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed42,LightGCN,278214,11941,1979429,0.000595827096813622,0.999404172903186,7.11477136305146,165.767439912905,,0.0117401240613777,0.117401240613777,0.0673619227188348,0.0521981769092445,0.373416778423484,2237,835.333333333333,4.06697082138098,0.117401240613777,1,5105,5110105,0.00671600652383595,0.926621952264219,7.72182963599844,0.0733780477357811,4629.69067580803,1.39987752431846e-05,0.00328436173685929,0.981342478958919,8.89502339332097,0.0143894855944985,0.121034686298813,0.0856710169526841,0.914328983047316
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed42,MultiVAE,278214,11941,1979429,0.000595827096813622,0.999404172903186,7.11477136305146,165.767439912905,,0.0116421808684296,0.116421808684296,0.0646548479979591,0.0489232726500111,0.289375651914767,2237,647.333333333333,4.05923871928367,0.116421808684296,1,5105,5110105,0.0071097009171069,0.934782367189588,7.60241961045958,0.0652176328104122,4463.35881162259,1.62142124956923e-05,0.00639242572641201,0.98248944639353,8.96277771235013,0.0138294135823987,0.116914536858339,0.0863921440893737,0.913607855910626
